siec,nrg_Description,Country_code,Country,Year,Description,Unit,Value
O4000XBIO,Oil and petroleum products (excluding biofuel portion),UK,United Kingdom,1995 ,Oil and petroleum products,GWH,17297.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),UK,United Kingdom,1994 ,Oil and petroleum products,GWH,14837.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),UK,United Kingdom,1993 ,Oil and petroleum products,GWH,21143.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),UK,United Kingdom,1992 ,Oil and petroleum products,GWH,29809.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),UK,United Kingdom,1991 ,Oil and petroleum products,GWH,28116.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),UK,United Kingdom,1990 ,Oil and petroleum products,GWH,34676.0
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2018 ,Solid biofuels,GWH,23531.535
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2017 ,Solid biofuels,GWH,20541.506999999998
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2016 ,Solid biofuels,GWH,19547.404
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2015 ,Solid biofuels,GWH,19423.316000000003
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2014 ,Solid biofuels,GWH,13823.243999999999
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2013 ,Solid biofuels,GWH,9798.006
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2012 ,Solid biofuels,GWH,6519.246999999999
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2011 ,Solid biofuels,GWH,5478.851
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2010 ,Solid biofuels,GWH,4674.6990000000005
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2009 ,Solid biofuels,GWH,3640.98
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2008 ,Solid biofuels,GWH,3062.525
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2007 ,Solid biofuels,GWH,2949.6490000000003
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2006 ,Solid biofuels,GWH,3312.922
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2005 ,Solid biofuels,GWH,3374.0809999999997
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2004 ,Solid biofuels,GWH,1940.22
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2003 ,Solid biofuels,GWH,1529.011
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2002 ,Solid biofuels,GWH,1126.647
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2001 ,Solid biofuels,GWH,776.415
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,2000 ,Solid biofuels,GWH,541.0
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,1999 ,Solid biofuels,GWH,460.0
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,1998 ,Solid biofuels,GWH,234.0
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,1997 ,Solid biofuels,GWH,199.0
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,1996 ,Solid biofuels,GWH,197.0
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,1995 ,Solid biofuels,GWH,199.0
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,1994 ,Solid biofuels,GWH,192.0
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,1993 ,Solid biofuels,GWH,122.0
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,1992 ,Solid biofuels,GWH,52.0
R5110-5150_W6000RI,Primary solid biofuels,UK,United Kingdom,1991 ,Solid biofuels,GWH,1.0
RA100,Hydro,UK,United Kingdom,2018 ,Hydro,GWH,7988.235
RA100,Hydro,UK,United Kingdom,2017 ,Hydro,GWH,8773.591
RA100,Hydro,UK,United Kingdom,2016 ,Hydro,GWH,8353.125
RA100,Hydro,UK,United Kingdom,2015 ,Hydro,GWH,9036.685
RA100,Hydro,UK,United Kingdom,2014 ,Hydro,GWH,8771.222
RA100,Hydro,UK,United Kingdom,2013 ,Hydro,GWH,7605.361
RA100,Hydro,UK,United Kingdom,2012 ,Hydro,GWH,8276.027
RA100,Hydro,UK,United Kingdom,2011 ,Hydro,GWH,8597.309000000001
RA100,Hydro,UK,United Kingdom,2010 ,Hydro,GWH,6741.758000000001
RA100,Hydro,UK,United Kingdom,2009 ,Hydro,GWH,8913.192
RA100,Hydro,UK,United Kingdom,2008 ,Hydro,GWH,9230.127
RA100,Hydro,UK,United Kingdom,2007 ,Hydro,GWH,8936.53
RA100,Hydro,UK,United Kingdom,2006 ,Hydro,GWH,8445.754
RA100,Hydro,UK,United Kingdom,2005 ,Hydro,GWH,7851.291
RA100,Hydro,UK,United Kingdom,2004 ,Hydro,GWH,7492.549
RA100,Hydro,UK,United Kingdom,2003 ,Hydro,GWH,5961.549
RA100,Hydro,UK,United Kingdom,2002 ,Hydro,GWH,7439.575
RA100,Hydro,UK,United Kingdom,2001 ,Hydro,GWH,6477.759
RA100,Hydro,UK,United Kingdom,2000 ,Hydro,GWH,7780.0
RA100,Hydro,UK,United Kingdom,1999 ,Hydro,GWH,8238.0
RA100,Hydro,UK,United Kingdom,1998 ,Hydro,GWH,6742.0
RA100,Hydro,UK,United Kingdom,1997 ,Hydro,GWH,5655.0
RA100,Hydro,UK,United Kingdom,1996 ,Hydro,GWH,4949.0
RA100,Hydro,UK,United Kingdom,1995 ,Hydro,GWH,6390.0
RA100,Hydro,UK,United Kingdom,1994 ,Hydro,GWH,6557.0
RA100,Hydro,UK,United Kingdom,1993 ,Hydro,GWH,5739.0
RA100,Hydro,UK,United Kingdom,1992 ,Hydro,GWH,7128.0
RA100,Hydro,UK,United Kingdom,1991 ,Hydro,GWH,6147.0
RA100,Hydro,UK,United Kingdom,1990 ,Hydro,GWH,7189.0
RA300,Wind,UK,United Kingdom,2018 ,Wind,GWH,56903.960999999996
RA300,Wind,UK,United Kingdom,2017 ,Wind,GWH,49633.055
RA300,Wind,UK,United Kingdom,2016 ,Wind,GWH,37154.943999999996
RA300,Wind,UK,United Kingdom,2015 ,Wind,GWH,40274.719
RA300,Wind,UK,United Kingdom,2014 ,Wind,GWH,31959.319
RA300,Wind,UK,United Kingdom,2013 ,Wind,GWH,28397.017999999996
RA300,Wind,UK,United Kingdom,2012 ,Wind,GWH,19847.122
RA300,Wind,UK,United Kingdom,2011 ,Wind,GWH,15962.966
RA300,Wind,UK,United Kingdom,2010 ,Wind,GWH,10285.64
RA300,Wind,UK,United Kingdom,2009 ,Wind,GWH,9280.972
RA300,Wind,UK,United Kingdom,2008 ,Wind,GWH,7121.525
RA300,Wind,UK,United Kingdom,2007 ,Wind,GWH,5273.818
RA300,Wind,UK,United Kingdom,2006 ,Wind,GWH,4225.053
RA300,Wind,UK,United Kingdom,2005 ,Wind,GWH,2903.8920000000003
RA300,Wind,UK,United Kingdom,2004 ,Wind,GWH,1935.075
RA300,Wind,UK,United Kingdom,2003 ,Wind,GWH,1285.35
RA300,Wind,UK,United Kingdom,2002 ,Wind,GWH,1256.024
RA300,Wind,UK,United Kingdom,2001 ,Wind,GWH,965.086
RA300,Wind,UK,United Kingdom,2000 ,Wind,GWH,947.0
RA300,Wind,UK,United Kingdom,1999 ,Wind,GWH,850.0
RA300,Wind,UK,United Kingdom,1998 ,Wind,GWH,877.0
RA300,Wind,UK,United Kingdom,1997 ,Wind,GWH,667.0
RA300,Wind,UK,United Kingdom,1996 ,Wind,GWH,488.0
RA300,Wind,UK,United Kingdom,1995 ,Wind,GWH,391.0
RA300,Wind,UK,United Kingdom,1994 ,Wind,GWH,342.0
RA300,Wind,UK,United Kingdom,1993 ,Wind,GWH,218.0
RA300,Wind,UK,United Kingdom,1992 ,Wind,GWH,40.0
RA300,Wind,UK,United Kingdom,1991 ,Wind,GWH,11.0
RA300,Wind,UK,United Kingdom,1990 ,Wind,GWH,9.0
RA420,Solar photovoltaic,UK,United Kingdom,2018 ,Solar,GWH,12857.351
RA420,Solar photovoltaic,UK,United Kingdom,2017 ,Solar,GWH,11475.454
RA420,Solar photovoltaic,UK,United Kingdom,2016 ,Solar,GWH,10407.92
RA420,Solar photovoltaic,UK,United Kingdom,2015 ,Solar,GWH,7532.8640000000005
RA420,Solar photovoltaic,UK,United Kingdom,2014 ,Solar,GWH,4054.09
RA420,Solar photovoltaic,UK,United Kingdom,2013 ,Solar,GWH,2010.155
RA420,Solar photovoltaic,UK,United Kingdom,2012 ,Solar,GWH,1353.75
RA420,Solar photovoltaic,UK,United Kingdom,2011 ,Solar,GWH,243.623
RA420,Solar photovoltaic,UK,United Kingdom,2010 ,Solar,GWH,40.277
RA420,Solar photovoltaic,UK,United Kingdom,2009 ,Solar,GWH,20.0
RA420,Solar photovoltaic,UK,United Kingdom,2008 ,Solar,GWH,17.0
RA420,Solar photovoltaic,UK,United Kingdom,2007 ,Solar,GWH,14.0
RA420,Solar photovoltaic,UK,United Kingdom,2006 ,Solar,GWH,10.695
RA420,Solar photovoltaic,UK,United Kingdom,2005 ,Solar,GWH,8.175
RA420,Solar photovoltaic,UK,United Kingdom,2004 ,Solar,GWH,4.005
RA420,Solar photovoltaic,UK,United Kingdom,2003 ,Solar,GWH,2.945
RA420,Solar photovoltaic,UK,United Kingdom,2002 ,Solar,GWH,2.698
RA420,Solar photovoltaic,UK,United Kingdom,2001 ,Solar,GWH,1.82
RA420,Solar photovoltaic,UK,United Kingdom,2000 ,Solar,GWH,1.0
RA420,Solar photovoltaic,UK,United Kingdom,1999 ,Solar,GWH,1.0
W6210,Renewable municipal waste,UK,United Kingdom,2018 ,Waste,GWH,3637.6279999999997
W6210,Renewable municipal waste,UK,United Kingdom,2017 ,Waste,GWH,3446.803
W6210,Renewable municipal waste,UK,United Kingdom,2016 ,Waste,GWH,2739.752
W6210,Renewable municipal waste,UK,United Kingdom,2015 ,Waste,GWH,2582.426
W6210,Renewable municipal waste,UK,United Kingdom,2014 ,Waste,GWH,1899.892
W6210,Renewable municipal waste,UK,United Kingdom,2013 ,Waste,GWH,1648.155
W6210,Renewable municipal waste,UK,United Kingdom,2012 ,Waste,GWH,1772.922
W6210,Renewable municipal waste,UK,United Kingdom,2011 ,Waste,GWH,1503.985
W6210,Renewable municipal waste,UK,United Kingdom,2010 ,Waste,GWH,1528.7579999999998
W6210,Renewable municipal waste,UK,United Kingdom,2009 ,Waste,GWH,1509.308
W6210,Renewable municipal waste,UK,United Kingdom,2008 ,Waste,GWH,1239.367
W6210,Renewable municipal waste,UK,United Kingdom,2007 ,Waste,GWH,1189.494
W6210,Renewable municipal waste,UK,United Kingdom,2006 ,Waste,GWH,1083.0910000000001
W6210,Renewable municipal waste,UK,United Kingdom,2005 ,Waste,GWH,963.832
W6210,Renewable municipal waste,UK,United Kingdom,2004 ,Waste,GWH,971.073
W6210,Renewable municipal waste,UK,United Kingdom,2003 ,Waste,GWH,964.9580000000001
W6210,Renewable municipal waste,UK,United Kingdom,2002 ,Waste,GWH,907.291
W6210,Renewable municipal waste,UK,United Kingdom,2001 ,Waste,GWH,879.703
W6210,Renewable municipal waste,UK,United Kingdom,2000 ,Waste,GWH,840.0
W6210,Renewable municipal waste,UK,United Kingdom,1999 ,Waste,GWH,856.0
W6210,Renewable municipal waste,UK,United Kingdom,1998 ,Waste,GWH,849.0
W6210,Renewable municipal waste,UK,United Kingdom,1997 ,Waste,GWH,585.0
W6210,Renewable municipal waste,UK,United Kingdom,1996 ,Waste,GWH,489.0
W6210,Renewable municipal waste,UK,United Kingdom,1995 ,Waste,GWH,471.0
W6210,Renewable municipal waste,UK,United Kingdom,1994 ,Waste,GWH,449.0
W6210,Renewable municipal waste,UK,United Kingdom,1993 ,Waste,GWH,251.0
W6210,Renewable municipal waste,UK,United Kingdom,1992 ,Waste,GWH,177.0
W6210,Renewable municipal waste,UK,United Kingdom,1991 ,Waste,GWH,151.0
W6210,Renewable municipal waste,UK,United Kingdom,1990 ,Waste,GWH,140.0
C0220,Lignite,XK,Kosovo,2018 ,Brown coal,GWH,5600.512
C0220,Lignite,XK,Kosovo,2017 ,Brown coal,GWH,5725.9619999999995
C0220,Lignite,XK,Kosovo,2016 ,Brown coal,GWH,5721.0
C0220,Lignite,XK,Kosovo,2015 ,Brown coal,GWH,5964.0
C0220,Lignite,XK,Kosovo,2014 ,Brown coal,GWH,5270.0
C0220,Lignite,XK,Kosovo,2013 ,Brown coal,GWH,6367.0
C0220,Lignite,XK,Kosovo,2012 ,Brown coal,GWH,5833.0
C0220,Lignite,XK,Kosovo,2011 ,Brown coal,GWH,5675.0
C0220,Lignite,XK,Kosovo,2010 ,Brown coal,GWH,4989.0
C0220,Lignite,XK,Kosovo,2009 ,Brown coal,GWH,4841.0
C0220,Lignite,XK,Kosovo,2008 ,Brown coal,GWH,5053.0
C0220,Lignite,XK,Kosovo,2007 ,Brown coal,GWH,4710.0
C0220,Lignite,XK,Kosovo,2006 ,Brown coal,GWH,4304.0
C0220,Lignite,XK,Kosovo,2005 ,Brown coal,GWH,4319.0
C0220,Lignite,XK,Kosovo,2004 ,Brown coal,GWH,3943.0
C0220,Lignite,XK,Kosovo,2003 ,Brown coal,GWH,3552.0
C0220,Lignite,XK,Kosovo,2002 ,Brown coal,GWH,3639.0
C0220,Lignite,XK,Kosovo,2001 ,Brown coal,GWH,3664.0
C0220,Lignite,XK,Kosovo,2000 ,Brown coal,GWH,2886.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2018 ,Oil and petroleum products,GWH,10.263
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2017 ,Oil and petroleum products,GWH,12.165
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2016 ,Oil and petroleum products,GWH,15.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2015 ,Oil and petroleum products,GWH,15.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2014 ,Oil and petroleum products,GWH,15.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2013 ,Oil and petroleum products,GWH,15.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2012 ,Oil and petroleum products,GWH,14.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2011 ,Oil and petroleum products,GWH,21.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2010 ,Oil and petroleum products,GWH,22.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2009 ,Oil and petroleum products,GWH,15.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2008 ,Oil and petroleum products,GWH,33.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2007 ,Oil and petroleum products,GWH,31.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2006 ,Oil and petroleum products,GWH,29.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2005 ,Oil and petroleum products,GWH,27.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2004 ,Oil and petroleum products,GWH,26.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),XK,Kosovo,2003 ,Oil and petroleum products,GWH,26.0
